block_id,condition_id,metric,stress_minus_nominal,ci95_low,ci95_high,status
S1,force_bias_p0p8n,nrmse,0.09137849622518994,0.08123778025044737,0.09775923741450632,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,contact_fraction,-0.02429596162103175,-0.06851758266233046,-0.0019882657336862007,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,peak_force_n,-0.6375479380289714,-0.8324473063151041,-0.3847919623057048,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,episode_length_samples,17.466666666666665,-8.4,66.86666666666667,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,compound_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,tracking_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,mre,0.011231707183200117,0.005352934104351032,0.019629171957882698,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,nrmse,0.003022371622814163,-0.005161170954823792,0.0077916203475533645,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,contact_fraction,0.0006045832409734257,0.00021162538639006484,0.0011261869747538325,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,peak_force_n,-0.20507761637369795,-0.5302961031595866,0.02906672159830729,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_noise_rms_0p035n,episode_length_samples,3.1333333333333337,1.0,5.2666666666666675,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,compound_pass,0.06666666666666668,-0.39999999999999997,0.4666666666666666,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,task_success,-0.2,-0.6,0.0,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,tracking_pass,0.06666666666666668,-0.39999999999999997,0.4666666666666666,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,mre,-0.026403022713946855,-0.0983413773322027,0.045535331904309015,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,nrmse,-0.0024074526590348614,-0.06770573652764861,0.0654271489217905,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,contact_fraction,-0.03371014802579718,-0.1077574132063385,0.00908224175482455,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,peak_force_n,0.4010645230611166,-0.07462692260742185,0.8767559687296549,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,normal_error_5deg,episode_length_samples,85.0,-2.0666666666666664,220.60000000000005,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,compound_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,tracking_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,mre,0.008793250871761728,0.0002993967034563134,0.019395668754379862,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,nrmse,-0.00014618918573377492,-0.007426939529011012,0.005753400025096833,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,contact_fraction,0.00030260743571808307,-0.0004015903572399893,0.0013551501212952124,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,peak_force_n,-0.32495686213175456,-0.6503542900085448,-0.009445158640543617,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,tcp_pose_error_0p1mm,episode_length_samples,-0.8666666666666666,-2.1999999999999997,0.6,paired_seed_cluster_bootstrap_pointwise
